node_id:ID,label,doc_id,start_page:int,end_page:int,display_name,json_properties
"section::NIST.FIPS.204::2. Glossary of Terms, Acronyms, and Symbols > 2.4 Notation",Section,NIST.FIPS.204,17,18,2.4 Notation,"{""depth"": 2, ""full_section_path"": ""2. Glossary of Terms, Acronyms, and Symbols > 2.4 Notation"", ""leaf_title"": ""2.4 Notation""}"
"section::NIST.FIPS.204::2. Glossary of Terms, Acronyms, and Symbols > 2.4 Notation > 2.4.1 Rings",Section,NIST.FIPS.204,17,17,2.4.1 Rings,"{""depth"": 3, ""full_section_path"": ""2. Glossary of Terms, Acronyms, and Symbols > 2.4 Notation > 2.4.1 Rings"", ""leaf_title"": ""2.4.1 Rings""}"
"section::NIST.FIPS.204::2. Glossary of Terms, Acronyms, and Symbols > 2.4 Notation > 2.4.2 Vectors and Matrices",Section,NIST.FIPS.204,18,18,2.4.2 Vectors and Matrices,"{""depth"": 3, ""full_section_path"": ""2. Glossary of Terms, Acronyms, and Symbols > 2.4 Notation > 2.4.2 Vectors and Matrices"", ""leaf_title"": ""2.4.2 Vectors and Matrices""}"
"section::NIST.FIPS.204::2. Glossary of Terms, Acronyms, and Symbols > 2.5 NTT Representation",Section,NIST.FIPS.204,18,18,2.5 NTT Representation,"{""depth"": 2, ""full_section_path"": ""2. Glossary of Terms, Acronyms, and Symbols > 2.5 NTT Representation"", ""leaf_title"": ""2.5 NTT Representation""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme,Section,NIST.FIPS.204,19,24,3. Overview of the ML-DSA Signature Scheme,"{""depth"": 1, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme"", ""leaf_title"": ""3. Overview of the ML-DSA Signature Scheme""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.1 Security Properties,Section,NIST.FIPS.204,19,19,3.1 Security Properties,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.1 Security Properties"", ""leaf_title"": ""3.1 Security Properties""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.2 Computational Assumptions,Section,NIST.FIPS.204,19,19,3.2 Computational Assumptions,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.2 Computational Assumptions"", ""leaf_title"": ""3.2 Computational Assumptions""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.3 ML-DSA Construction,Section,NIST.FIPS.204,19,21,3.3 ML-DSA Construction,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.3 ML-DSA Construction"", ""leaf_title"": ""3.3 ML-DSA Construction""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.4 Hedged and Deterministic Signing,Section,NIST.FIPS.204,21,21,3.4 Hedged and Deterministic Signing,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.4 Hedged and Deterministic Signing"", ""leaf_title"": ""3.4 Hedged and Deterministic Signing""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.5 Use of Digital Signatures,Section,NIST.FIPS.204,21,21,3.5 Use of Digital Signatures,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.5 Use of Digital Signatures"", ""leaf_title"": ""3.5 Use of Digital Signatures""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements,Section,NIST.FIPS.204,22,23,3.6 Additional Requirements,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements"", ""leaf_title"": ""3.6 Additional Requirements""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements > 3.6.2 Public-Key and Signature Length Checks,Section,NIST.FIPS.204,22,22,3.6.2 Public-Key and Signature Length Checks,"{""depth"": 3, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements > 3.6.2 Public-Key and Signature Length Checks"", ""leaf_title"": ""3.6.2 Public-Key and Signature Length Checks""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements > 3.6.3 Intermediate Values,Section,NIST.FIPS.204,22,23,3.6.3 Intermediate Values,"{""depth"": 3, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements > 3.6.3 Intermediate Values"", ""leaf_title"": ""3.6.3 Intermediate Values""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements > 3.6.4 No Floating-Point Arithmetic,Section,NIST.FIPS.204,23,23,3.6.4 No Floating-Point Arithmetic,"{""depth"": 3, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.6 Additional Requirements > 3.6.4 No Floating-Point Arithmetic"", ""leaf_title"": ""3.6.4 No Floating-Point Arithmetic""}"
section::NIST.FIPS.204::3. Overview of the ML-DSA Signature Scheme > 3.7 Use of Symmetric Cryptography,Section,NIST.FIPS.204,23,24,3.7 Use of Symmetric Cryptography,"{""depth"": 2, ""full_section_path"": ""3. Overview of the ML-DSA Signature Scheme > 3.7 Use of Symmetric Cryptography"", ""leaf_title"": ""3.7 Use of Symmetric Cryptography""}"
section::NIST.FIPS.204::4. Parameter Sets,Section,NIST.FIPS.204,25,26,4. Parameter Sets,"{""depth"": 1, ""full_section_path"": ""4. Parameter Sets"", ""leaf_title"": ""4. Parameter Sets""}"
section::NIST.FIPS.204::5. External Functions,Section,NIST.FIPS.204,27,31,5. External Functions,"{""depth"": 1, ""full_section_path"": ""5. External Functions"", ""leaf_title"": ""5. External Functions""}"
section::NIST.FIPS.204::5. External Functions > 5.1 ML-DSA Key Generation,Section,NIST.FIPS.204,27,27,5.1 ML-DSA Key Generation,"{""depth"": 2, ""full_section_path"": ""5. External Functions > 5.1 ML-DSA Key Generation"", ""leaf_title"": ""5.1 ML-DSA Key Generation""}"
section::NIST.FIPS.204::5. External Functions > 5.2 ML-DSA Signing,Section,NIST.FIPS.204,27,28,5.2 ML-DSA Signing,"{""depth"": 2, ""full_section_path"": ""5. External Functions > 5.2 ML-DSA Signing"", ""leaf_title"": ""5.2 ML-DSA Signing""}"
section::NIST.FIPS.204::5. External Functions > 5.3 ML-DSA Verifying,Section,NIST.FIPS.204,28,28,5.3 ML-DSA Verifying,"{""depth"": 2, ""full_section_path"": ""5. External Functions > 5.3 ML-DSA Verifying"", ""leaf_title"": ""5.3 ML-DSA Verifying""}"
section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA,Section,NIST.FIPS.204,29,31,5.4 Pre-Hash ML-DSA,"{""depth"": 2, ""full_section_path"": ""5. External Functions > 5.4 Pre-Hash ML-DSA"", ""leaf_title"": ""5.4 Pre-Hash ML-DSA""}"
section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying,Section,NIST.FIPS.204,29,31,5.4.1 HashML-DSA Signing and Verifying,"{""depth"": 3, ""full_section_path"": ""5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying"", ""leaf_title"": ""5.4.1 HashML-DSA Signing and Verifying""}"
"section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying > Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )",Section,NIST.FIPS.204,31,31,"Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )","{""depth"": 4, ""full_section_path"": ""5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying > Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )"", ""leaf_title"": ""Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )""}"
section::NIST.FIPS.204::6. Internal Functions,Section,NIST.FIPS.204,32,37,6. Internal Functions,"{""depth"": 1, ""full_section_path"": ""6. Internal Functions"", ""leaf_title"": ""6. Internal Functions""}"
section::NIST.FIPS.204::6. Internal Functions > 6.1 ML-DSA Key Generation (Internal),Section,NIST.FIPS.204,32,33,6.1 ML-DSA Key Generation (Internal),"{""depth"": 2, ""full_section_path"": ""6. Internal Functions > 6.1 ML-DSA Key Generation (Internal)"", ""leaf_title"": ""6.1 ML-DSA Key Generation (Internal)""}"
section::NIST.FIPS.204::6. Internal Functions > 6.1 ML-DSA Key Generation (Internal) > Algorithm 6 ML-DSA . KeyGen \_ internal (𝜉),Section,NIST.FIPS.204,33,33,Algorithm 6 ML-DSA . KeyGen \_ internal (𝜉),"{""depth"": 3, ""full_section_path"": ""6. Internal Functions > 6.1 ML-DSA Key Generation (Internal) > Algorithm 6 ML-DSA . KeyGen \\_ internal (𝜉)"", ""leaf_title"": ""Algorithm 6 ML-DSA . KeyGen \\_ internal (𝜉)""}"
section::NIST.FIPS.204::6. Internal Functions > 6.2 ML-DSA Signing (Internal),Section,NIST.FIPS.204,33,35,6.2 ML-DSA Signing (Internal),"{""depth"": 2, ""full_section_path"": ""6. Internal Functions > 6.2 ML-DSA Signing (Internal)"", ""leaf_title"": ""6.2 ML-DSA Signing (Internal)""}"
"section::NIST.FIPS.204::6. Internal Functions > 6.2 ML-DSA Signing (Internal) > Algorithm 7 ML-DSA . Sign \_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)",Section,NIST.FIPS.204,35,35,"Algorithm 7 ML-DSA . Sign \_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)","{""depth"": 3, ""full_section_path"": ""6. Internal Functions > 6.2 ML-DSA Signing (Internal) > Algorithm 7 ML-DSA . Sign \\_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)"", ""leaf_title"": ""Algorithm 7 ML-DSA . Sign \\_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)""}"
section::NIST.FIPS.204::6. Internal Functions > 6.3 ML-DSA Verifying (Internal),Section,NIST.FIPS.204,36,37,6.3 ML-DSA Verifying (Internal),"{""depth"": 2, ""full_section_path"": ""6. Internal Functions > 6.3 ML-DSA Verifying (Internal)"", ""leaf_title"": ""6.3 ML-DSA Verifying (Internal)""}"
"section::NIST.FIPS.204::6. Internal Functions > 6.3 ML-DSA Verifying (Internal) > Algorithm 8 ML-DSA . Verify \_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)",Section,NIST.FIPS.204,37,37,"Algorithm 8 ML-DSA . Verify \_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)","{""depth"": 3, ""full_section_path"": ""6. Internal Functions > 6.3 ML-DSA Verifying (Internal) > Algorithm 8 ML-DSA . Verify \\_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)"", ""leaf_title"": ""Algorithm 8 ML-DSA . Verify \\_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)""}"
section::NIST.FIPS.204::7. Auxiliary Functions,Section,NIST.FIPS.204,38,65,7. Auxiliary Functions,"{""depth"": 1, ""full_section_path"": ""7. Auxiliary Functions"", ""leaf_title"": ""7. Auxiliary Functions""}"
section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT,Section,NIST.FIPS.204,52,54,-1 7.5 NTT and NTT,"{""depth"": 2, ""full_section_path"": ""7. Auxiliary Functions > -1 7.5 NTT and NTT"", ""leaf_title"": ""-1 7.5 NTT and NTT""}"
section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 41 NTT (𝑤),Section,NIST.FIPS.204,53,53,Algorithm 41 NTT (𝑤),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 41 NTT (𝑤)"", ""leaf_title"": ""Algorithm 41 NTT (𝑤)""}"
section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 42 NTT -1 (𝑤) ̂,Section,NIST.FIPS.204,54,54,Algorithm 42 NTT -1 (𝑤) ̂,"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 42 NTT -1 (𝑤) ̂"", ""leaf_title"": ""Algorithm 42 NTT -1 (𝑤) ̂""}"
section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 43 BitRev 8 (𝑚),Section,NIST.FIPS.204,54,54,Algorithm 43 BitRev 8 (𝑚),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 43 BitRev 8 (𝑚)"", ""leaf_title"": ""Algorithm 43 BitRev 8 (𝑚)""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types,Section,NIST.FIPS.204,38,42,7.1 Conversion Between Data Types,"{""depth"": 2, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types"", ""leaf_title"": ""7.1 Conversion Between Data Types""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 10 BitsToInteger (𝑦, 𝛼)",Section,NIST.FIPS.204,38,38,"Algorithm 10 BitsToInteger (𝑦, 𝛼)","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 10 BitsToInteger (𝑦, 𝛼)"", ""leaf_title"": ""Algorithm 10 BitsToInteger (𝑦, 𝛼)""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 11 IntegerToBytes (𝑥, 𝛼)",Section,NIST.FIPS.204,38,38,"Algorithm 11 IntegerToBytes (𝑥, 𝛼)","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 11 IntegerToBytes (𝑥, 𝛼)"", ""leaf_title"": ""Algorithm 11 IntegerToBytes (𝑥, 𝛼)""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 12 BitsToBytes (𝑦),Section,NIST.FIPS.204,39,39,Algorithm 12 BitsToBytes (𝑦),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 12 BitsToBytes (𝑦)"", ""leaf_title"": ""Algorithm 12 BitsToBytes (𝑦)""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 13 BytesToBits (𝑧),Section,NIST.FIPS.204,39,39,Algorithm 13 BytesToBits (𝑧),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 13 BytesToBits (𝑧)"", ""leaf_title"": ""Algorithm 13 BytesToBits (𝑧)""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2",Section,NIST.FIPS.204,39,39,"Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2"", ""leaf_title"": ""Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2 > 127 then 3: 𝑏 ′ 2 ← 𝑏 ′ 2 128 ▷ set the top bit of 𝑏 ′ 2 to zero 4: end if 5: 𝑧 ← 2 16 ⋅ 𝑏 ′ 2 + 2 8 ⋅ 𝑏 1 + 𝑏 0 ▷ 0 ≤ 𝑧 ≤ 2 23 -1 6: if 𝑧 < 𝑞 then return 𝑧 ▷ rejection sampling 7: else return ⊥ 8: end if",Section,NIST.FIPS.204,39,39,127 then 3: 𝑏 ′ 2 ← 𝑏 ′ 2 128 ▷ set the top bit of 𝑏 ′ 2 to zero 4: end if 5: 𝑧 ← 2 16 ⋅ 𝑏 ′ 2 + 2 8 ⋅ 𝑏 1 + 𝑏 0 ▷ 0 ≤ 𝑧 ≤ 2 23 -1 6: if 𝑧 < 𝑞 then return 𝑧 ▷ rejection sampling 7: else return ⊥ 8: end if,"{""depth"": 4, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2 > 127 then 3: 𝑏 ′ 2 ← 𝑏 ′ 2 128 ▷ set the top bit of 𝑏 ′ 2 to zero 4: end if 5: 𝑧 ← 2 16 ⋅ 𝑏 ′ 2 + 2 8 ⋅ 𝑏 1 + 𝑏 0 ▷ 0 ≤ 𝑧 ≤ 2 23 -1 6: if 𝑧 < 𝑞 then return 𝑧 ▷ rejection sampling 7: else return ⊥ 8: end if"", ""leaf_title"": ""127 then 3: 𝑏 ′ 2 ← 𝑏 ′ 2 128 ▷ set the top bit of 𝑏 ′ 2 to zero 4: end if 5: 𝑧 ← 2 16 ⋅ 𝑏 ′ 2 + 2 8 ⋅ 𝑏 1 + 𝑏 0 ▷ 0 ≤ 𝑧 ≤ 2 23 -1 6: if 𝑧 < 𝑞 then return 𝑧 ▷ rejection sampling 7: else return ⊥ 8: end if""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 15 CoeffFromHalfByte (𝑏),Section,NIST.FIPS.204,40,40,Algorithm 15 CoeffFromHalfByte (𝑏),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 15 CoeffFromHalfByte (𝑏)"", ""leaf_title"": ""Algorithm 15 CoeffFromHalfByte (𝑏)""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 16 SimpleBitPack (𝑤,",Section,NIST.FIPS.204,40,40,"Algorithm 16 SimpleBitPack (𝑤,","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 16 SimpleBitPack (𝑤,"", ""leaf_title"": ""Algorithm 16 SimpleBitPack (𝑤,""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 17 BitPack (𝑤, 𝑎,",Section,NIST.FIPS.204,40,41,"Algorithm 17 BitPack (𝑤, 𝑎,","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 17 BitPack (𝑤, 𝑎,"", ""leaf_title"": ""Algorithm 17 BitPack (𝑤, 𝑎,""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 20 HintBitPack (𝐡),Section,NIST.FIPS.204,42,42,Algorithm 20 HintBitPack (𝐡),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 20 HintBitPack (𝐡)"", ""leaf_title"": ""Algorithm 20 HintBitPack (𝐡)""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 21 HintBitUnpack (𝑦),Section,NIST.FIPS.204,42,42,Algorithm 21 HintBitUnpack (𝑦),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 21 HintBitUnpack (𝑦)"", ""leaf_title"": ""Algorithm 21 HintBitUnpack (𝑦)""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 9 IntegerToBits (𝑥, 𝛼)",Section,NIST.FIPS.204,38,38,"Algorithm 9 IntegerToBits (𝑥, 𝛼)","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 9 IntegerToBits (𝑥, 𝛼)"", ""leaf_title"": ""Algorithm 9 IntegerToBits (𝑥, 𝛼)""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.2 Encodings of ML-DSA Keys and Signatures,Section,NIST.FIPS.204,43,45,7.2 Encodings of ML-DSA Keys and Signatures,"{""depth"": 2, ""full_section_path"": ""7. Auxiliary Functions > 7.2 Encodings of ML-DSA Keys and Signatures"", ""leaf_title"": ""7.2 Encodings of ML-DSA Keys and Signatures""}"
"section::NIST.FIPS.204::7. Auxiliary Functions > 7.2 Encodings of ML-DSA Keys and Signatures > Algorithm 22 pkEncode (𝜌, 𝐭",Section,NIST.FIPS.204,43,43,"Algorithm 22 pkEncode (𝜌, 𝐭","{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.2 Encodings of ML-DSA Keys and Signatures > Algorithm 22 pkEncode (𝜌, 𝐭"", ""leaf_title"": ""Algorithm 22 pkEncode (𝜌, 𝐭""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.2 Encodings of ML-DSA Keys and Signatures > Algorithm 23 pkDecode,Section,NIST.FIPS.204,43,45,Algorithm 23 pkDecode,"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.2 Encodings of ML-DSA Keys and Signatures > Algorithm 23 pkDecode"", ""leaf_title"": ""Algorithm 23 pkDecode""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.3 Pseudorandom Sampling,Section,NIST.FIPS.204,46,47,7.3 Pseudorandom Sampling,"{""depth"": 2, ""full_section_path"": ""7. Auxiliary Functions > 7.3 Pseudorandom Sampling"", ""leaf_title"": ""7.3 Pseudorandom Sampling""}"
section::NIST.FIPS.204::7. Auxiliary Functions > 7.3 Pseudorandom Sampling > Algorithm 29 SampleInBall (𝜌),Section,NIST.FIPS.204,46,46,Algorithm 29 SampleInBall (𝜌),"{""depth"": 3, ""full_section_path"": ""7. Auxiliary Functions > 7.3 Pseudorandom Sampling > Algorithm 29 SampleInBall (𝜌)"", ""leaf_title"": ""Algorithm 29 SampleInBall (𝜌)""}"
